scene_id,scene_href,datetime,bbox_lon_min,bbox_lat_min,bbox_lon_max,bbox_lat_max
S1A_IW_GRDH_1SDV_20251001T061638_20251001T061703_061228_07A2D9,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T061638_20251001T061703_061228_07A2D9_F2F8/measurement/iw-vv.tiff,2025-10-01T06:16:51.482548Z,-3.680669999999992,45.363316,0.0933080000000075,47.269806
S1A_IW_GRDH_1SDV_20251001T061613_20251001T061638_061228_07A2D9,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T061613_20251001T061638_061228_07A2D9_B0C9/measurement/iw-vv.tiff,2025-10-01T06:16:26.482092Z,-3.3474080000000015,46.861217,0.5361440000000073,48.767307
S1A_IW_GRDH_1SDV_20251001T061548_20251001T061613_061228_07A2D9,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T061548_20251001T061613_061228_07A2D9_4ED3/measurement/iw-vv.tiff,2025-10-01T06:16:01.482386Z,-3.006159999999994,48.357857,1.001279000000011,50.2635
S1A_IW_GRDH_1SDV_20251001T061523_20251001T061548_061228_07A2D9,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T061523_20251001T061548_061228_07A2D9_4B36/measurement/iw-vv.tiff,2025-10-01T06:15:36.482679Z,-2.651138000000003,49.852459,1.4814149999999984,51.759449
S1A_IW_GRDH_1SDV_20251001T061458_20251001T061523_061228_07A2D9,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T061458_20251001T061523_061228_07A2D9_F82B/measurement/iw-vv.tiff,2025-10-01T06:15:11.482223Z,-2.2903530000000103,51.346355,1.9832859999999926,53.254593
S1A_IW_GRDH_1SDV_20251001T061433_20251001T061458_061228_07A2D9,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T061433_20251001T061458_061228_07A2D9_A1E4/measurement/iw-vv.tiff,2025-10-01T06:14:46.482516Z,-1.918453999999997,52.838776,2.509933999999987,54.748829
S1A_IW_GRDH_1SDV_20251001T061408_20251001T061433_061228_07A2D9,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T061408_20251001T061433_061228_07A2D9_5746/measurement/iw-vv.tiff,2025-10-01T06:14:21.482810Z,-1.5333610000000135,54.329487,3.063725000000005,56.242359
S1A_IW_GRDH_1SDV_20251001T061343_20251001T061408_061228_07A2D9,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T061343_20251001T061408_061228_07A2D9_9940/measurement/iw-vv.tiff,2025-10-01T06:13:56.482353Z,-1.1343229999999949,55.818657,3.6489090000000033,57.735023
S1A_IW_GRDH_1SDV_20251001T061318_20251001T061343_061228_07A2D9,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T061318_20251001T061343_061228_07A2D9_C9C5/measurement/iw-vv.tiff,2025-10-01T06:13:31.481897Z,-0.7187959999999975,57.305973,4.270038,59.226788
S1A_IW_GRDH_1SDV_20251001T061253_20251001T061318_061228_07A2D9,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T061253_20251001T061318_061228_07A2D9_3063/measurement/iw-vv.tiff,2025-10-01T06:13:06.482190Z,-0.2859899999999982,58.791248,4.932505999999989,60.717636
S1A_IW_GRDH_1SDV_20251001T061228_20251001T061253_061228_07A2D9,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T061228_20251001T061253_061228_07A2D9_03C3/measurement/iw-vv.tiff,2025-10-01T06:12:41.482485Z,0.17065900000000056,60.274166,5.642040000000009,62.207458
S1A_IW_GRDH_1SDV_20251001T061203_20251001T061228_061228_07A2D9,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T061203_20251001T061228_061228_07A2D9_7259/measurement/iw-vv.tiff,2025-10-01T06:12:16.482029Z,0.6521590000000117,61.754726,6.409241000000009,63.696037
S1A_IW_GRDH_1SDV_20251001T061138_20251001T061203_061228_07A2D9,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T061138_20251001T061203_061228_07A2D9_7460/measurement/iw-vv.tiff,2025-10-01T06:11:51.482323Z,1.165598999999986,63.232204,7.241126000000008,65.183372
S1A_IW_GRDH_1SDV_20251001T061113_20251001T061138_061228_07A2D9,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T061113_20251001T061138_061228_07A2D9_1FBF/measurement/iw-vv.tiff,2025-10-01T06:11:26.482616Z,1.7138339999999914,64.706383,8.150783999999987,66.669426
S1A_IW_GRDH_1SDV_20251001T061048_20251001T061113_061228_07A2D9,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T061048_20251001T061113_061228_07A2D9_48E6/measurement/iw-vv.tiff,2025-10-01T06:11:01.482160Z,2.3049509999999884,66.176826,9.153336999999993,68.153923
S1A_IW_GRDH_1SDV_20251001T061023_20251001T061048_061228_07A2D9,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T061023_20251001T061048_061228_07A2D9_7F0B/measurement/iw-vv.tiff,2025-10-01T06:10:36.482454Z,2.9474950000000035,67.642769,10.267980999999992,69.636543
S1A_IW_GRDH_1SDV_20251001T060958_20251001T061023_061228_07A2D9,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T060958_20251001T061023_061228_07A2D9_BB05/measurement/iw-vv.tiff,2025-10-01T06:10:11.482747Z,3.653228000000013,69.103279,11.519665000000003,71.117126
S1A_IW_GRDH_1SDV_20251001T060933_20251001T060958_061228_07A2D9,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T060933_20251001T060958_061228_07A2D9_2D3F/measurement/iw-vv.tiff,2025-10-01T06:09:46.482291Z,4.436325000000011,70.557411,12.940778999999992,72.595184
S1A_IW_GRDH_1SDV_20251001T060904_20251001T060933_061228_07A2D9,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T060904_20251001T060933_061228_07A2D9_B86D/measurement/iw-vv.tiff,2025-10-01T06:09:19.462695Z,5.316743000000002,72.003624,14.861997000000002,74.307991
S1A_IW_GRDH_1SDV_20251001T055357_20251001T055432_061228_07A2D7,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T055357_20251001T055432_061228_07A2D7_D07A/measurement/iw-vv.tiff,2025-10-01T05:54:15.167062Z,176.34785499999998,50.774921,-179.41774,53.278965
S1C_IW_GRDH_1SDV_20251001T052901_20251001T052926_004364_008A6A,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1C_IW_GRDH_1SDV_20251001T052901_20251001T052926_004364_008A6A_759F/measurement/iw-vv.tiff,2025-10-01T05:29:13.815569Z,6.534082000000012,35.289703,9.788288999999992,37.206924
S1C_IW_GRDH_1SDV_20251001T052836_20251001T052901_004364_008A6A,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1C_IW_GRDH_1SDV_20251001T052836_20251001T052901_004364_008A6A_0249/measurement/iw-vv.tiff,2025-10-01T05:28:48.815763Z,6.846732000000003,36.792263,10.161731000000003,38.707867
S1C_IW_GRDH_1SDV_20251001T052811_20251001T052836_004364_008A6A,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1C_IW_GRDH_1SDV_20251001T052811_20251001T052836_004364_008A6A_E76C/measurement/iw-vv.tiff,2025-10-01T05:28:23.815825Z,7.158468999999997,38.294544,10.533476000000007,40.209496
S1C_IW_GRDH_1SDV_20251001T052746_20251001T052811_004364_008A6A,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1C_IW_GRDH_1SDV_20251001T052746_20251001T052811_004364_008A6A_74A4/measurement/iw-vv.tiff,2025-10-01T05:27:58.816040Z,7.464039000000014,39.79755,10.923306999999994,41.709366
S1C_IW_GRDH_1SDV_20251001T052721_20251001T052746_004364_008A6A,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1C_IW_GRDH_1SDV_20251001T052721_20251001T052746_004364_008A6A_D1B8/measurement/iw-vv.tiff,2025-10-01T05:27:33.816067Z,7.782582999999988,41.298256,11.317872999999992,43.209351
S1C_IW_GRDH_1SDV_20251001T052656_20251001T052721_004364_008A6A,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1C_IW_GRDH_1SDV_20251001T052656_20251001T052721_004364_008A6A_7C1E/measurement/iw-vv.tiff,2025-10-01T05:27:08.815508Z,8.100411000000008,42.798885,11.716705999999988,44.709393
S1C_IW_GRDH_1SDV_20251001T052401_20251001T052426_004364_008A6A,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1C_IW_GRDH_1SDV_20251001T052401_20251001T052426_004364_008A6A_5E85/measurement/iw-vv.tiff,2025-10-01T05:24:13.815777Z,10.528205000000014,53.270073,15.025866000000008,55.183014
S1C_IW_GRDH_1SDV_20251001T052336_20251001T052401_004364_008A6A,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1C_IW_GRDH_1SDV_20251001T052336_20251001T052401_004364_008A6A_07F3/measurement/iw-vv.tiff,2025-10-01T05:23:48.815917Z,10.91812999999999,54.76022,15.585993000000002,56.676456
S1C_IW_GRDH_1SDV_20251001T052311_20251001T052336_004364_008A6A,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1C_IW_GRDH_1SDV_20251001T052311_20251001T052336_004364_008A6A_0C3D/measurement/iw-vv.tiff,2025-10-01T05:23:23.816080Z,11.318511999999998,56.249081,16.178694000000007,58.169083
S1C_IW_GRDH_1SDV_20251001T052156_20251001T052221_004364_008A6A,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1C_IW_GRDH_1SDV_20251001T052156_20251001T052221_004364_008A6A_9AA7/measurement/iw-vv.tiff,2025-10-01T05:22:08.815777Z,12.638861999999989,60.702965,18.215354999999988,62.640354
S1C_IW_GRDH_1SDV_20251001T052131_20251001T052156_004364_008A6A,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1C_IW_GRDH_1SDV_20251001T052131_20251001T052156_004364_008A6A_1268/measurement/iw-vv.tiff,2025-10-01T05:21:43.815922Z,13.130807000000004,62.1824,18.99404899999999,64.129013
S1C_IW_GRDH_1SDV_20251001T052016_20251001T052041_004364_008A6A,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1C_IW_GRDH_1SDV_20251001T052016_20251001T052041_004364_008A6A_223D/measurement/iw-vv.tiff,2025-10-01T05:20:28.815615Z,14.806619000000012,66.602211,21.80901,68.586128
S1C_IW_GRDH_1SDV_20251001T051951_20251001T052016_004364_008A6A,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1C_IW_GRDH_1SDV_20251001T051951_20251001T052016_004364_008A6A_254E/measurement/iw-vv.tiff,2025-10-01T05:20:03.815760Z,15.459758999999991,68.067062,22.956564000000014,70.068542
S1C_IW_GRDH_1SDV_20251001T051926_20251001T051951_004364_008A6A,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1C_IW_GRDH_1SDV_20251001T051926_20251001T051951_004364_008A6A_EBFB/measurement/iw-vv.tiff,2025-10-01T05:19:38.815906Z,16.180397,69.526329,24.28135900000001,71.546829
S1C_IW_GRDH_1SDV_20251001T051901_20251001T051926_004364_008A6A,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1C_IW_GRDH_1SDV_20251001T051901_20251001T051926_004364_008A6A_A638/measurement/iw-vv.tiff,2025-10-01T05:19:13.816055Z,17.015109999999993,70.975456,25.76091600000001,73.024086
S1C_IW_GRDH_1SDV_20251001T051832_20251001T051901_004364_008A6A,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1C_IW_GRDH_1SDV_20251001T051832_20251001T051901_004364_008A6A_E667/measurement/iw-vv.tiff,2025-10-01T05:18:46.662243Z,17.927633000000014,72.418869,27.789964999999995,74.751472
S1C_IW_GRDH_1SDV_20251001T050637_20251001T050712_004364_008A69,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1C_IW_GRDH_1SDV_20251001T050637_20251001T050712_004364_008A69_9824/measurement/iw-vv.tiff,2025-10-01T05:06:55.047483Z,-176.017593,61.787697,-170.143951,64.352882
S1C_IW_GRDH_1SDV_20251001T050612_20251001T050637_004364_008A69,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1C_IW_GRDH_1SDV_20251001T050612_20251001T050637_004364_008A69_AA90/measurement/iw-vv.tiff,2025-10-01T05:06:24.623073Z,-174.908096,60.306805,-169.65741,62.21875
S1C_IW_GRDH_1SDV_20251001T050547_20251001T050612_004364_008A69,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1C_IW_GRDH_1SDV_20251001T050547_20251001T050612_004364_008A69_F155/measurement/iw-vv.tiff,2025-10-01T05:05:59.623041Z,-174.203323,58.823418,-169.196838,60.729019
S1C_IW_GRDH_1SDV_20251001T050522_20251001T050547_004364_008A69,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1C_IW_GRDH_1SDV_20251001T050522_20251001T050547_004364_008A69_C3BC/measurement/iw-vv.tiff,2025-10-01T05:05:34.623010Z,-173.54599,57.337803,-168.758881,59.23822
S1C_IW_GRDH_1SDV_20251001T050452_20251001T050522_004364_008A69,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1C_IW_GRDH_1SDV_20251001T050452_20251001T050522_004364_008A69_8A9E/measurement/iw-vv.tiff,2025-10-01T05:05:07.471090Z,-172.929596,55.593895,-168.26973,57.746441
S1C_IW_GRDH_1SDV_20251001T050354_20251001T050419_004364_008A68,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1C_IW_GRDH_1SDV_20251001T050354_20251001T050419_004364_008A68_AE50/measurement/iw-vv.tiff,2025-10-01T05:04:07.052224Z,-171.544998,52.137615,-167.40773,53.984398
S1A_IW_GRDH_1SDV_20251001T045245_20251001T045259_061227_07A2D4,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T045245_20251001T045259_061227_07A2D4_585A/measurement/iw-vv.tiff,2025-10-01T04:52:52.665929Z,10.366099999999989,-7.747476,12.790817000000004,-6.419295
S1A_IW_GRDH_1SDV_20251001T045220_20251001T045245_061227_07A2D4,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T045220_20251001T045245_061227_07A2D4_29CB/measurement/iw-vv.tiff,2025-10-01T04:52:33.320129Z,10.550285000000002,-6.920205,13.116969000000012,-4.913213
S1A_IW_GRDH_1SDV_20251001T045155_20251001T045220_061227_07A2D4,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T045155_20251001T045220_061227_07A2D4_0B15/measurement/iw-vv.tiff,2025-10-01T04:52:08.320100Z,10.882217999999995,-5.409121,13.439816000000008,-3.406654
S1A_IW_GRDH_1SDV_20251001T044229_20251001T044247_061227_07A2D1,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T044229_20251001T044247_061227_07A2D1_F45F/measurement/iw-vv.tiff,2025-10-01T04:42:38.195904Z,17.704384000000005,29.264595,20.62634299999999,30.768429
S1A_IW_GRDH_1SDV_20251001T044204_20251001T044229_061227_07A2D1,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T044204_20251001T044229_061227_07A2D1_011F/measurement/iw-vv.tiff,2025-10-01T04:42:16.719238Z,17.91646399999999,30.346733,20.964006000000012,32.272785
S1A_IW_GRDH_1SDV_20251001T044139_20251001T044204_061227_07A2D1,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T044139_20251001T044204_061227_07A2D1_527F/measurement/iw-vv.tiff,2025-10-01T04:41:51.719399Z,18.209386999999992,31.853596,21.312770999999998,33.775921
S1A_IW_GRDH_1SDV_20251001T044114_20251001T044139_061227_07A2D1,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T044114_20251001T044139_061227_07A2D1_DB5B/measurement/iw-vv.tiff,2025-10-01T04:41:26.719485Z,18.509919999999994,33.358913,21.664424999999994,35.278839
S1A_IW_GRDH_1SDV_20251001T044049_20251001T044114_061227_07A2D1,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T044049_20251001T044114_061227_07A2D1_5C43/measurement/iw-vv.tiff,2025-10-01T04:41:01.719608Z,18.809585999999996,34.863892,22.022627,36.781319
S1A_IW_GRDH_1SDV_20251001T044024_20251001T044049_061227_07A2D1,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T044024_20251001T044049_061227_07A2D1_D23F/measurement/iw-vv.tiff,2025-10-01T04:40:36.718984Z,19.11202399999999,36.368187,22.37697,38.284561
S1A_IW_GRDH_1SDV_20251001T043959_20251001T044024_061227_07A2D1,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T043959_20251001T044024_061227_07A2D1_7FF3/measurement/iw-vv.tiff,2025-10-01T04:40:11.719107Z,19.406574000000006,37.873352,22.755404,39.785175
S1A_IW_GRDH_1SDV_20251001T043934_20251001T043959_061227_07A2D1,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T043934_20251001T043959_061227_07A2D1_86DD/measurement/iw-vv.tiff,2025-10-01T04:39:46.719261Z,19.720121000000006,39.375126,23.134709999999984,41.286182
S1A_IW_GRDH_1SDV_20251001T043459_20251001T043524_061227_07A2D1,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T043459_20251001T043524_061227_07A2D1_93D8/measurement/iw-vv.tiff,2025-10-01T04:35:11.719091Z,23.550389999999993,55.831028,28.334269000000006,57.747055
S1A_IW_GRDH_1SDV_20251001T043434_20251001T043459_061227_07A2D1,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T043434_20251001T043459_061227_07A2D1_DF66/measurement/iw-vv.tiff,2025-10-01T04:34:46.719215Z,23.964293999999995,57.318256,28.957553999999988,59.238808
S1A_IW_GRDH_1SDV_20251001T043409_20251001T043434_061227_07A2D1,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T043409_20251001T043434_061227_07A2D1_F0E1/measurement/iw-vv.tiff,2025-10-01T04:34:21.719338Z,24.40080499999999,58.803314,29.621046000000007,60.729473
S1A_IW_GRDH_1SDV_20251001T043344_20251001T043409_061227_07A2D1,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T043344_20251001T043409_061227_07A2D1_6677/measurement/iw-vv.tiff,2025-10-01T04:33:56.719462Z,24.85834700000001,60.286152,30.329338000000007,62.219425
S1A_IW_GRDH_1SDV_20251001T043114_20251001T043139_061227_07A2D1,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T043114_20251001T043139_061227_07A2D1_A36B/measurement/iw-vv.tiff,2025-10-01T04:31:26.719453Z,28.337891000000013,69.115715,36.21202099999999,71.12899
S1A_IW_GRDH_1SDV_20251001T043049_20251001T043114_061227_07A2D1,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T043049_20251001T043114_061227_07A2D1_0BC4/measurement/iw-vv.tiff,2025-10-01T04:31:01.719577Z,29.125820000000004,70.569328,37.63425799999999,72.607071
S1A_IW_GRDH_1SDV_20251001T043020_20251001T043049_061227_07A2D1,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T043020_20251001T043049_061227_07A2D1_8299/measurement/iw-vv.tiff,2025-10-01T04:30:34.702795Z,30.006763000000007,72.015526,39.556793,74.31955
S1C_IW_GRDH_1SDV_20251001T035112_20251001T035124_004363_008A62,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1C_IW_GRDH_1SDV_20251001T035112_20251001T035124_004363_008A62_DB28/measurement/iw-vv.tiff,2025-10-01T03:51:18.571124Z,30.784412000000003,32.710384,33.66773599999999,33.843838
S1C_IW_GRDH_1SDV_20251001T035047_20251001T035112_004363_008A62,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1C_IW_GRDH_1SDV_20251001T035047_20251001T035112_004363_008A62_36A0/measurement/iw-vv.tiff,2025-10-01T03:51:00.045622Z,30.928246,33.436127,34.01660900000002,35.34721
S1C_IW_GRDH_1SDV_20251001T035022_20251001T035047_004363_008A62,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1C_IW_GRDH_1SDV_20251001T035022_20251001T035047_004363_008A62_A7B4/measurement/iw-vv.tiff,2025-10-01T03:50:35.045941Z,31.226365999999985,34.941547,34.368584,36.850498
S1C_IW_GRDH_1SDV_20251001T034957_20251001T035022_004363_008A62,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1C_IW_GRDH_1SDV_20251001T034957_20251001T035022_004363_008A62_3515/measurement/iw-vv.tiff,2025-10-01T03:50:10.046289Z,31.52346800000001,36.446712,34.719547000000006,38.354137
S1C_IW_GRDH_1SDV_20251001T034842_20251001T034907_004363_008A62,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1C_IW_GRDH_1SDV_20251001T034842_20251001T034907_004363_008A62_DA4B/measurement/iw-vv.tiff,2025-10-01T03:48:55.045720Z,32.445847000000015,40.9557,35.892628,42.853207
S1C_IW_GRDH_1SDV_20251001T034817_20251001T034842_004363_008A62,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1C_IW_GRDH_1SDV_20251001T034817_20251001T034842_004363_008A62_D0B3/measurement/iw-vv.tiff,2025-10-01T03:48:30.046039Z,32.784114999999986,42.453556,36.296268,44.3526
S1C_IW_GRDH_1SDV_20251001T034752_20251001T034817_004363_008A62,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1C_IW_GRDH_1SDV_20251001T034752_20251001T034817_004363_008A62_FA36/measurement/iw-vv.tiff,2025-10-01T03:48:05.046359Z,33.108788000000004,43.953239,36.712185000000005,45.851311
S1C_IW_GRDH_1SDV_20251001T034727_20251001T034752_004363_008A62,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1C_IW_GRDH_1SDV_20251001T034727_20251001T034752_004363_008A62_5021/measurement/iw-vv.tiff,2025-10-01T03:47:40.046691Z,33.43938800000001,45.451874,37.13924,47.349606
S1A_IW_GRDH_1SDV_20251001T031918_20251001T031931_061226_07A2CC,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T031918_20251001T031931_061226_07A2CC_3351/measurement/iw-vv.tiff,2025-10-01T03:19:25.461964Z,30.106623000000013,-26.831259,32.84700800000002,-25.457151
S1A_IW_GRDH_1SDV_20251001T031853_20251001T031918_061226_07A2CC,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T031853_20251001T031918_061226_07A2CC_0F58/measurement/iw-vv.tiff,2025-10-01T03:19:06.463459Z,30.340558999999985,-26.052649,33.250820000000004,-23.965458
